// Creator: RBR Ltd.,,,,,,,,,,,,,,,,,,
// Create time: 2024-06-14T16:00:22,,,,,,,,,,,,,,,,,,
// Instrument model firmware and serialID: RBRmaestro³ 1.15 231420,,,,,,,,,,,,,,,,,,
// Sample period: 0.5 second,,,,,,,,,,,,,,,,,,
// Processing history:,,,,,,,,,,,,,,,,,,
"//	231420_20240614_1557.rsk opened using pyRSKtools v1.1.1.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    pressure(dbar),    temperature1(°C),    dissolved_o2_concentration(µmol/L),    chlorophyll-a(ug/l),    fdom(ppb),    turbidity(FTU),    voltage(V),    voltage1(V),    voltage2(V),    voltage3(V),    sea_pressure(dbar),    depth(m),    salinity(PSU),    speed_of_sound(m/s),    specific_conductivity(µS/cm),    dissolved_o2_saturation(%)
2024-06-11T07:13:30.000,0.003199051,15.2166748,10.00197029,12.57179928,258.0918274,11.79200077,42.01750183,1500,0.029602926,0.029607933,0.029572885,0.029583614,-0.130529404,-0.129464969,0.008533679,1466.708618,3.934201479,82.33719635
2024-06-11T07:13:30.500,0.002352352,15.19369507,10.00043869,12.57179928,258.0922852,11.77850056,41.96750259,1500,0.029604357,0.029608648,0.029567881,0.029580757,-0.132061005,-0.130984083,0.008231146,1466.628174,2.894491196,82.29644012
2024-06-11T07:13:31.000,0.003570293,15.17163086,10.0038414,12.57849979,259.2111511,11.81000042,41.98450089,1500,0.029602215,0.029608648,0.029568594,0.029579323,-0.128658295,-0.127609119,0.008652245,1466.55188,4.3954072,82.61410522
2024-06-11T07:13:31.500,0.002520233,15.16885376,9.99598217,12.57849979,259.2117004,11.77700043,41.98400116,1500,0.029603643,0.029609367,0.02957217,0.029582899,-0.136517525,-0.135404259,0.008275696,1466.541748,3.102875233,82.60913849
2024-06-11T07:13:32.000,0.001753608,15.14480591,10.00114346,12.58519936,259.7008972,11.77700043,41.98400116,1500,0.029605072,0.029611509,0.02957217,0.029582186,-0.131356239,-0.130285069,0.008026397,1466.45752,2.16023922,82.72200012
2024-06-11T07:13:32.500,0.002242259,15.11947632,9.999765396,12.58519936,259.7006836,11.77600098,41.98700333,1500,0.029600067,0.029608648,0.029570028,0.029581469,-0.132734299,-0.131651893,0.008163016,1466.369385,2.763846159,82.67680359
2024-06-11T07:13:33.000,0.003154455,15.10244751,10.00209427,12.59200001,258.0357361,11.78450012,41.94150162,1500,0.029603643,0.029609367,0.029571457,0.029580757,-0.130405426,-0.129342005,0.008469179,1466.310181,3.889794827,82.11673737
2024-06-11T07:13:33.500,0.002253598,15.07223511,10.0049696,12.59200001,258.0362549,11.78800011,41.96900177,1500,0.029602215,0.029612944,0.02957074,0.029583614,-0.127530098,-0.126490131,0.008145805,1466.204346,2.780916452,82.06317139
2024-06-11T07:13:34.000,0.00210437,15.06790161,10.00635147,12.59869957,258.0386353,11.78800011,41.96900177,1500,0.029602926,0.029607933,0.029571457,0.029584333,-0.126148224,-0.125119522,0.0080966,1466.189209,2.597035408,82.05621338
2024-06-11T07:13:34.500,0.003033418,15.06002808,10.00762749,12.59869957,258.038147,11.76050091,41.97500229,1500,0.029601496,0.029608648,0.029571457,0.029581469,-0.124872208,-0.123853914,0.008407336,1466.161987,3.744283438,82.04227448
2024-06-11T07:13:35.000,0.002266794,15.06646729,10.00340652,12.60549927,258.3173218,11.78350067,41.94650269,1500,0.02960078,0.029609367,0.029574316,0.029583614,-0.12909317,-0.128040448,0.00814751,1466.184204,2.797579527,82.14232635
2024-06-11T07:13:35.500,0.0024515,15.05026245,10.00088024,12.60549927,258.3171997,11.79850101,41.95200348,1500,0.029602926,0.029612225,0.02957074,0.029582899,-0.131619453,-0.130546138,0.008200973,1466.127441,3.02669239,82.11354065
2024-06-11T07:13:36.000,0.0033487,15.0206604,10.00111961,12.61219978,259.0880737,11.79850101,41.95200348,1500,0.029603643,0.029609367,0.029575747,0.029582186,-0.131380081,-0.130308717,0.008506118,1466.024292,4.137290478,82.30606079
2024-06-11T07:13:36.500,0.003438312,15.00244141,10.00518513,12.61219978,259.0880737,11.79050064,41.97650146,1500,0.029603643,0.029609367,0.029571457,0.029580038,-0.127314568,-0.126276359,0.008531965,1465.960693,4.249831676,82.27364349
2024-06-11T07:13:37.000,0.002876902,14.99594116,10.00531864,12.61909962,258.2374268,11.77200031,41.95300293,1500,0.029600067,0.029609367,0.029567163,0.029584333,-0.127181053,-0.126143932,0.008323932,1465.937622,3.556462049,81.99191284
2024-06-11T07:13:37.500,0.003011107,14.98400879,10.00559044,12.61909962,258.2373657,11.77950096,41.91800308,1500,0.029601496,0.029609367,0.02957217,0.029582899,-0.126909256,-0.125874355,0.008366814,1465.895996,3.723416567,81.97074127
2024-06-11T07:13:38.000,0.003012128,14.98757935,10.00673008,12.62539959,258.3647766,11.77000046,41.91900253,1500,0.029604357,0.029610801,0.02957217,0.029583644,-0.125769615,-0.124743998,0.00836871,1465.908447,3.724364758,82.01753998
2024-06-11T07:13:38.500,0.002966514,14.96734619,10.0053854,12.62539959,258.3648071,11.77000046,41.91900253,1500,0.029605072,0.029610796,0.02957217,0.029581469,-0.127114296,-0.126077712,0.008343629,1465.837524,3.669718742,81.98162842
2024-06-11T07:13:39.000,0.002946056,14.94677734,10.00319481,12.63229942,257.7010498,11.77900028,41.95100021,1500,0.029603643,0.029610796,0.029574316,0.029585045,-0.129304886,-0.12825045,0.008327456,1465.765381,3.646183491,81.73461151
2024-06-11T07:13:39.500,0.002722214,14.86560059,10.00182438,12.63229942,257.7012329,11.7925005,41.92850113,1500,0.029605072,0.029610079,0.02957217,0.029583614,-0.130675316,-0.129609704,0.00821298,1465.480225,3.375623226,81.59101868
2024-06-11T07:13:40.000,0.003242685,14.82217407,10.00662518,12.63899994,258.3786621,11.7765007,41.93450165,1500,0.029604357,0.029612225,0.02957217,0.029582899,-0.125874519,-0.124848053,0.008382611,1465.327881,4.025162697,81.72858429
2024-06-11T07:13:40.500,0.002817285,14.77230835,9.999198914,12.63899994,258.3788757,11.7765007,41.93450165,1500,0.029608648,0.029613655,0.02957074,0.029581469,-0.133300781,-0.132213756,0.008206033,1465.151978,3.501250267,81.6401825
2024-06-11T07:13:41.000,0.0030898,14.74191284,10.00602341,12.64579964,258.7691345,11.79300022,41.91950226,1500,0.029606503,0.029609367,0.029570028,0.029584333,-0.126476288,-0.125444919,0.008291684,1465.045166,3.842697859,81.70957947
2024-06-11T07:13:41.500,0.003981542,14.70007324,10.00006199,12.64579964,258.7685547,11.77750015,41.92000198,1500,0.029605072,0.029613655,0.02957217,0.029582186,-0.132437706,-0.131357715,0.008616042,1464.897827,4.956658363,81.63530731
2024-06-11T07:13:42.000,0.002733579,14.6706543,9.999197006,12.65240002,258.6375427,11.77250099,41.93750381,1500,0.029604357,0.029612225,0.029572885,0.029584333,-0.133302689,-0.132215649,0.00813196,1464.793457,3.405439854,81.54155731
2024-06-11T07:13:42.500,0.002888267,14.69482422,10.00146484,12.65240002,258.6374512,11.77250099,41.93750381,1500,0.029606503,0.029610796,0.029574316,0.029583614,-0.131034851,-0.129966304,0.008197857,1464.878906,3.59607935,81.58441162
2024-06-11T07:13:43.000,0.002769058,14.69189453,10.00328827,12.65869999,258.5960693,11.78050041,41.93750381,1500,0.029605072,0.029611509,0.029574316,0.029582186,-0.129211426,-0.12815775,0.008153845,1464.868652,3.447896481,81.56613922
2024-06-11T07:13:43.500,0.002728094,14.69561768,9.996822357,12.65869999,258.5960388,11.77350044,41.91250229,1500,0.029603643,0.029609367,0.02957074,0.029582899,-0.135677338,-0.134570926,0.00814093,1464.881592,3.396589041,81.57273102
2024-06-11T07:13:44.000,0.002765401,14.7026062,10.00593281,12.6651001,258.2969971,11.75750065,41.88800049,1500,0.029603643,0.029610796,0.029570028,0.029584333,-0.126566887,-0.125534773,0.008157218,1464.906372,3.442466497,81.49079895
2024-06-11T07:13:44.500,0.002297234,14.66809082,10.0035305,12.6651001,258.2972412,11.79050064,41.90450287,1500,0.029605072,0.029612944,0.029570028,0.029585045,-0.128969193,-0.127917483,0.007980745,1464.784302,2.862024069,81.42964935
2024-06-11T07:13:45.000,0.003192605,14.63809204,9.999948502,12.67159939,258.0450439,11.79050064,41.90450287,1500,0.02960722,0.029612225,0.02957217,0.029580757,-0.132551193,-0.131470278,0.008285278,1464.678589,3.980370045,81.29721832
2024-06-11T07:13:45.500,0.001952377,14.59890747,10.0010252,12.67159939,258.0457458,11.77000046,41.87500381,1500,0.029604357,0.029614372,0.029573604,0.029582186,-0.131474495,-0.130402356,0.007838616,1464.539673,2.436393499,81.22792053
2024-06-11T07:13:46.000,0.00311436,14.56082153,10.00268555,12.67739964,259.1325073,11.76250076,41.89900208,1500,0.029602926,0.029614372,0.02957074,0.029586475,-0.129814148,-0.128755555,0.008222837,1464.405396,3.889975786,81.50254822
2024-06-11T07:13:46.500,0.002327252,14.53329468,10.00269127,12.67739964,259.1329651,11.76200008,41.91400146,1500,0.029603643,0.029614372,0.029569309,0.029585045,-0.129808426,-0.128749877,0.00793059,1464.307373,2.908752203,81.45368195
2024-06-11T07:13:47.000,0.002047449,14.50564575,9.998889923,12.68349934,258.0977478,11.76200008,41.91400146,1500,0.029603643,0.029610796,0.02957217,0.029585045,-0.133609772,-0.132520229,0.007826276,1464.209229,2.560726166,81.07932281
2024-06-11T07:13:47.500,0.003034286,14.47940063,9.999829292,12.68349934,258.097229,11.77600098,41.87450027,1500,0.029605072,0.029612225,0.029575033,0.029582186,-0.132670403,-0.131588519,0.008157836,1464.116455,3.797335625,81.03291321
2024-06-11T07:13:48.000,0.002640733,14.45297241,10.00265694,12.68949986,258.3244629,11.77850056,41.86450195,1500,0.029602215,0.029612225,0.029570028,0.029585762,-0.129842758,-0.128783926,0.008003326,1464.022461,3.306902647,81.05741882
2024-06-11T07:13:48.500,0.002749023,14.42712402,9.998088837,12.68949986,258.3244019,11.77800083,41.88050079,1500,0.029604357,0.029610796,0.029567881,0.029586475,-0.134410858,-0.133314773,0.008030638,1463.930786,3.444640398,81.01168823
2024-06-11T07:13:49.000,0.003142552,14.4057312,10.00060368,12.69499969,257.9629211,11.75900078,41.90600204,1500,0.029605072,0.029611509,0.02957217,0.029583614,-0.131896019,-0.130820453,0.008166395,1463.854858,3.939765692,80.86061859
2024-06-11T07:13:49.500,0.002713518,14.39334106,10.00317097,12.69499969,257.9631958,11.75900078,41.90600204,1500,0.029606503,0.029615801,0.029576462,0.029583614,-0.129328728,-0.128274098,0.008002976,1463.810669,3.402902842,80.83872223
2024-06-11T07:13:50.000,0.00293556,14.38113403,9.998632431,12.70059967,258.0126038,11.76300049,41.89600372,1500,0.029603643,0.029611509,0.029575033,0.029582899,-0.133867264,-0.13277562,0.008078501,1463.767212,3.682431698,80.83267975
2024-06-11T07:13:50.500,0.002277224,14.36486816,10.00366783,12.70059967,258.013031,11.75750065,41.87250137,1500,0.029603643,0.029611509,0.029573604,0.029582186,-0.128831863,-0.127781272,0.007838152,1463.709229,2.857714176,80.80397034
2024-06-11T07:13:51.000,0.003137093,14.3421936,10.00953007,12.70599937,257.9845276,11.76650047,41.8635025,1500,0.029605072,0.029613655,0.029573604,0.029583614,-0.122969627,-0.121966846,0.008136813,1463.628906,3.938914537,80.75513458
2024-06-11T07:13:51.500,0.003525186,14.35964966,10.0024004,12.70599937,257.9842224,11.76650047,41.8635025,1500,0.029605072,0.029611509,0.029574316,0.029582899,-0.130099297,-0.129038379,0.008293447,1463.69104,4.424349785,80.78593445
2024-06-11T07:13:52.000,0.003170768,14.41033936,10.00203228,12.71149921,258.4667969,11.77800083,41.8900032,1500,0.029602926,0.029612225,0.029574316,0.029584333,-0.130467415,-0.129403487,0.008179028,1463.871338,3.974700451,81.02670288
2024-06-11T07:13:52.500,0.002441449,14.41418457,10.00326538,12.71149921,258.4671936,11.7755003,41.89250183,1500,0.02960078,0.029611509,0.029572885,0.029581469,-0.129234314,-0.128180444,0.007916321,1463.884766,3.060185194,81.03351593
2024-06-11T07:13:53.000,0.002680315,14.39315796,10.00749779,12.71640015,257.8580627,11.76900101,41.83750153,1500,0.029605072,0.029612944,0.029569309,0.029585762,-0.125001907,-0.123982556,0.00799099,1463.810059,3.361279249,80.80544281
2024-06-11T07:13:53.500,0.003389152,14.36566162,9.99724102,12.71640015,257.8575745,11.76900101,41.83750153,1500,0.029606503,0.029614372,0.029573604,0.029580038,-0.135258675,-0.134155676,0.008243198,1463.712402,4.253005028,80.75687408
2024-06-11T07:13:54.000,0.002568394,14.39108276,10.001894,12.72169971,257.8582764,11.78250027,41.89200211,1500,0.029602926,0.029614372,0.029571457,0.029582186,-0.130605698,-0.129540652,0.007950328,1463.80249,3.221082926,80.80182648
2024-06-11T07:13:54.500,0.002978773,14.41021729,9.998245239,12.72169971,257.8580017,11.76600075,41.86100006,1500,0.029602215,0.029612944,0.029572885,0.029582186,-0.134254456,-0.133159652,0.008107171,1463.870728,3.734037876,80.83560181
2024-06-11T07:13:55.000,0.002245822,14.40893555,10.0085125,12.72649956,258.4207458,11.77000046,41.86700058,1500,0.029604357,0.029610079,0.029570028,0.029582899,-0.123987198,-0.122976117,0.007847459,1463.866089,2.815333366,81.00962067
2024-06-11T07:13:55.500,0.002784949,14.42755127,10.00145435,12.72649956,258.4204102,11.7670002,41.88600159,1500,0.029604357,0.029610796,0.029572885,0.029585762,-0.131045341,-0.129976705,0.008043796,1463.932251,3.489621162,81.04256439
2024-06-11T07:13:56.000,0.002354086,14.46121216,10.00552368,12.73119926,258.5505371,11.7670002,41.88600159,1500,0.029605791,0.029611509,0.029574316,0.029585045,-0.126976013,-0.125940561,0.007907417,1464.051758,2.947363853,81.14290619
2024-06-11T07:13:56.500,0.002152553,14.47439575,10.00753117,12.73119926,258.5506287,11.75350094,41.89550018,1500,0.029605072,0.029612225,0.029573604,0.029583614,-0.124968529,-0.123949446,0.007846127,1464.098511,2.694190741,81.16625977
2024-06-11T07:13:57.000,0.002462378,14.47406006,9.999090195,12.73589993,257.9061584,11.75650024,41.8275032,1500,0.029601496,0.029612944,0.02957074,0.029584333,-0.1334095,-0.132321581,0.007950243,1464.09729,3.082000494,80.96339417
2024-06-11T07:13:57.500,0.002779489,14.49542236,10.00557899,12.73589993,257.9060364,11.76100063,41.82650375,1500,0.029605791,0.029610796,0.029575033,0.029582186,-0.1269207,-0.125885695,0.008071622,1464.17334,3.47713232,81.00115967
2024-06-11T07:13:58.000,0.002367282,14.50915527,10.0031023,12.74059963,258.6947632,11.76100063,41.82650375,1500,0.029604357,0.029612225,0.029569309,0.029580757,-0.129397392,-0.128342196,0.007933333,1464.221924,2.960490227,81.27314758
2024-06-11T07:13:58.500,0.002574299,14.53686523,10.00491238,12.74059963,258.6946716,11.76450062,41.8465004,1500,0.029605791,0.029613655,0.029573604,0.029583614,-0.127587318,-0.12654689,0.008017011,1464.32019,3.217254639,81.32228088
2024-06-11T07:13:59.000,0.002884123,14.54168701,10.00197792,12.7451992,257.7723083,11.76600075,41.83850098,1500,0.029602926,0.029610796,0.029570028,0.029581469,-0.130521774,-0.129457414,0.00812974,1464.337402,3.604044199,81.04090881
2024-06-11T07:13:59.500,0.003576136,14.53881836,10.00207138,12.7451992,257.7719116,11.75700092,41.81600189,1500,0.029605072,0.029613655,0.029574316,0.029585762,-0.130428314,-0.129364714,0.008389323,1464.327393,4.469100475,81.03583527
2024-06-11T07:14:00.000,0.003744018,14.55645752,10.00910187,12.74959946,257.8456726,11.77700043,41.85600281,1500,0.029603643,0.029613655,0.029572885,0.029581469,-0.123397827,-0.122391552,0.008462387,1464.390259,4.676933289,81.09022522
2024-06-11T07:14:00.500,0.003497889,14.5769043,10.00560951,12.74959946,257.8457642,11.77700043,41.85600281,1500,0.029605791,0.029610796,0.029575747,0.029580757,-0.126890182,-0.125855431,0.008375159,1464.462402,4.367345333,81.12635803
2024-06-11T07:14:01.000,0.002451459,14.61514282,10.00478077,12.75399971,257.1607666,11.74700069,41.82350159,1500,0.029602926,0.029610079,0.029572885,0.029585045,-0.127718925,-0.126677409,0.008009188,1464.59729,3.058019876,80.97802734
2024-06-11T07:14:01.500,0.002190309,14.66943359,10.00197792,12.75399971,257.1608582,11.78450012,41.8390007,1500,0.029606503,0.029611509,0.029571457,0.029585045,-0.130521774,-0.129457414,0.007946173,1464.789063,2.728723288,81.07375336
2024-06-11T07:14:02.000,0.002733091,14.70907593,10.00815964,12.75859928,257.5106812,11.77100086,41.82850266,1500,0.029604357,0.029613655,0.029573604,0.029586475,-0.124340057,-0.1233261,0.008148579,1464.929199,3.401721954,81.25413513
2024-06-11T07:14:02.500,0.001850911,14.74813843,10.01089668,12.75859928,257.5111084,11.77100086,41.82850266,1500,0.029604357,0.029612225,0.02957217,0.029585762,-0.121603012,-0.120611377,0.007875383,1465.066772,2.301586151,81.32312012
2024-06-11T07:14:03.000,0.002263119,14.79330444,10.00570869,12.76299953,257.3612671,11.7510004,41.82500076,1500,0.029606503,0.029613655,0.02957074,0.029582186,-0.126791,-0.125757053,0.008025267,1465.22583,2.811146498,81.35562897
2024-06-11T07:14:03.500,0.003229451,14.83703613,9.99878788,12.76299953,257.3606262,11.77100086,41.81950378,1500,0.029606503,0.029610079,0.02957074,0.029581469,-0.133711815,-0.132621437,0.008384016,1465.380005,4.007323265,81.43282318
2024-06-11T07:14:04.000,0.003097048,14.94979858,10.00526619,12.76699924,257.9501953,11.75700092,41.84500122,1500,0.029604357,0.029615086,0.029572885,0.029583614,-0.127233505,-0.126195952,0.008383349,1465.776123,3.832785606,81.81900024
2024-06-11T07:14:04.500,0.00279859,14.99740601,10.00125122,12.76699924,257.9502869,11.76000023,41.82700348,1500,0.029605072,0.029614372,0.029571457,0.029585045,-0.131248474,-0.130178183,0.008296913,1465.942749,3.459532499,81.90332794
2024-06-11T07:14:05.000,0.003242647,15.03417969,10.00643349,12.77159977,257.2167969,11.76000023,41.82700348,1500,0.029605791,0.02961652,0.02957217,0.029587191,-0.126066208,-0.125038177,0.008472555,1466.071777,4.004984379,81.73548889
2024-06-11T07:14:05.500,0.002237179,15.09020996,10.009655,12.77159977,257.2173462,11.74000072,41.7745018,1500,0.029604357,0.029612944,0.029575033,0.029580038,-0.122844696,-0.121842936,0.008148475,1466.267212,2.759485722,81.83448029
2024-06-11T07:23:53.500,0.00233118,12.03353882,9.999189377,12.53429985,323.705719,0.102500007,1.610500097,4.545399666,0.029595062,0.029598638,0.029563587,0.029576462,-0.133310318,-0.132223219,0.006771102,1455.160522,3.098570347,96.24006653
2024-06-11T07:23:54.000,0.002607408,12.00653076,10.00691605,12.48379993,325.0119324,0.125500008,1.875000119,4.493000031,0.02960078,0.029612944,0.029575747,0.029590052,-0.125583649,-0.124559551,0.006867997,1455.058838,3.468105793,96.56912231
2024-06-11T07:23:54.500,0.002503345,11.98834229,10.00294209,12.48379993,325.0119629,0.125500008,1.875000119,4.493000031,0.029608648,0.029622238,0.029572885,0.029581469,-0.12955761,-0.128501102,0.00681743,1454.990112,3.331232071,96.52910614
2024-06-11T07:23:55.000,0.002592335,11.93890381,10.00485039,12.45199966,325.6161804,0.246000007,2.256000042,4.24944973,0.029603643,0.029609367,0.029575033,0.029584333,-0.127649307,-0.126608372,0.00682962,1454.803101,3.453991413,96.59967804
2024-06-11T07:23:55.500,0.00214464,11.85528564,10.00486755,12.45199966,325.6166077,0.221000016,2.213500023,4.487299919,0.029597204,0.029610796,0.02957074,0.029585762,-0.127632141,-0.12659134,0.006612295,1454.486206,2.863582611,96.41561127
2024-06-11T07:23:56.000,0.002610988,11.83300781,10.00501442,12.43729973,325.9082336,0.057000004,1.919500113,4.450249672,0.02959935,0.02960722,0.02957074,0.029584333,-0.127485275,-0.126445666,0.006786551,1454.401855,3.488245249,96.45300293
2024-06-11T07:23:56.500,0.002351636,11.78466797,10.01369572,12.43729973,325.9085693,0.161500007,1.844000101,4.444900036,0.029598638,0.02960722,0.02957217,0.029580757,-0.118803978,-0.117835164,0.006658702,1454.218262,3.14563489,96.34655762
2024-06-11T07:23:57.000,0.002424448,11.77127075,10.01244068,12.43169975,325.9874268,0.161500007,1.844000101,4.440449715,0.029597919,0.029605072,0.029569309,0.029577892,-0.120059013,-0.11907997,0.006681268,1454.16748,3.24414134,96.34037018
2024-06-11T07:23:57.500,0.002405795,11.72177124,10.01343727,12.43169975,325.9874878,0.077000007,1.883000135,4.41174984,0.029602926,0.029610796,0.029574316,0.029585045,-0.119062424,-0.118091509,0.006649789,1453.979126,3.223259449,96.2313385
2024-06-11T07:23:58.000,0.00246356,11.6847229,10.0164175,12.42029953,326.8866577,0.232000008,1.821500063,4.422699928,0.029597919,0.029613655,0.029577892,0.029588621,-0.116082191,-0.115135573,0.006655115,1453.838135,3.303783894,96.41500092
2024-06-11T07:23:58.500,0.002448512,11.69134521,10.01194286,12.42029953,326.8865967,0.227000013,1.679500103,4.423699856,0.02958791,0.029600067,0.02957074,0.029588621,-0.120556831,-0.119573727,0.006652235,1453.863403,3.283047676,96.42961121
2024-06-11T07:23:59.000,0.002424448,11.67871094,10.01010132,12.4289999,327.6199951,0.227000013,1.679500103,4.423699856,0.029595774,0.029592197,0.029565018,0.029584333,-0.122398376,-0.121400252,0.006636391,1453.815186,3.251833916,96.61801147
2024-06-11T07:23:59.500,0.002373896,11.64849854,10.01189327,12.4289999,327.6200562,0.303500026,1.840000033,4.41050005,0.029603643,0.029605072,0.029565018,0.029580757,-0.120606422,-0.119622916,0.006601357,1453.700073,3.186495781,96.55116272
2024-06-11T07:24:00.000,0.002651903,11.58850098,10.00480366,12.39649963,326.3527832,0.195500016,1.463500023,4.381249905,0.029610796,0.029612225,0.029574316,0.029590767,-0.127696037,-0.126654714,0.006685974,1453.471313,3.565150499,96.04554749
2024-06-11T07:24:00.500,0.002616397,11.54901123,10.00445747,12.39649963,326.3528442,0.125,1.597500086,4.400599957,0.029603643,0.029612944,0.029578609,0.029587191,-0.128042221,-0.126998082,0.006652163,1453.320313,3.520987988,95.95859528
2024-06-11T07:24:01.000,0.002301084,11.5199585,10.01598835,12.35099983,327.3885803,0.220000014,1.739500046,4.381849766,0.029602215,0.029606503,0.029575033,0.029583614,-0.116511345,-0.115561232,0.006509306,1453.209351,3.098972321,96.19888306
